"CRUISEJOIN","HAULJOIN","CATCHJOIN","REGION","VESSEL","CRUISE","HAUL","SPECIES_CODE","LENGTH","FREQUENCY","SEX","SAMPLE_TYPE","LENGTH_TYPE"
NA,NA,NA,"GOA",41,199903,227,10110,330,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,227,10110,430,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,227,10110,440,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,227,10110,460,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,227,10110,480,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,227,10110,570,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,227,10110,580,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,227,10110,590,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,227,10110,600,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,227,10110,610,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,227,10110,630,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,226,10130,330,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,226,10130,340,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,226,10130,350,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,226,10180,280,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,226,10180,290,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,226,10180,300,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,226,10180,310,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,226,10180,320,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,226,10180,330,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,226,10200,180,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,226,10200,190,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,226,10200,200,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,226,10200,210,10,3,NA,NA
NA,NA,NA,"GOA",41,199903,226,10200,220,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,226,10200,230,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,226,10200,240,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,226,10200,250,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,226,10200,280,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,226,10200,290,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,226,10200,300,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21720,650,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21720,700,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21722,590,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21722,600,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21722,720,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21722,870,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,400,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,410,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,420,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,430,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,440,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,450,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,460,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,470,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,480,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,490,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,500,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,510,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,520,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,530,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,540,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,550,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,560,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,570,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,580,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,590,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,600,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,610,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21740,620,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,21921,440,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,30050,520,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,210,405,440,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,210,10110,320,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,210,10110,330,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,210,10110,340,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,210,10110,350,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,210,10110,360,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,210,10110,370,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10110,370,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10110,400,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10110,410,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10110,420,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10110,440,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10110,450,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10110,460,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10110,470,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10110,490,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10110,510,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10110,530,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10110,540,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10110,570,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10120,1310,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,90,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,120,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,130,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,140,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,180,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,190,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,200,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,210,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,220,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,230,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,240,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,250,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,260,9,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,270,17,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,280,21,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,290,14,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,300,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,310,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,330,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,340,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,370,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10130,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10200,200,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10200,220,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10200,230,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10200,240,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,209,10200,270,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,208,10200,220,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,208,10200,230,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,208,10200,240,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,208,10210,390,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,208,21720,770,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,208,21722,580,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,208,21722,590,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,208,21722,620,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,208,21722,830,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,208,21722,970,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,208,21722,1030,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,208,21740,390,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,208,21740,400,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,260,10130,330,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,260,10130,340,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,260,10130,350,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,260,10130,360,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,260,10130,370,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,260,10130,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,260,10130,410,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,260,10130,430,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,260,10130,440,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,260,10130,450,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10210,220,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10210,230,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10210,260,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10210,270,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10210,280,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10210,290,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10210,300,11,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10210,310,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10210,320,9,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10210,330,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10210,340,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10210,350,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10210,360,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10210,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10210,410,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10220,350,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10220,360,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10220,390,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10220,400,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10220,410,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10220,420,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10220,430,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10220,440,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10220,450,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10220,460,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10220,470,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10220,480,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10220,490,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10220,500,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10220,520,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10220,530,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10220,550,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10220,560,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10220,580,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10220,590,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10220,620,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10261,250,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10261,270,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10261,280,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10261,330,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,259,10261,340,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,258,10220,550,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,258,10220,560,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,258,10220,570,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,258,10220,580,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,258,10220,590,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,258,10220,620,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,239,10110,320,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,239,10110,330,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,239,10110,340,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10110,550,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10110,580,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10110,690,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10120,480,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10120,790,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10120,810,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10120,1140,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10130,200,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10130,250,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10130,300,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10130,310,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10130,320,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10130,330,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10130,340,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10130,350,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10130,360,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10130,370,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10130,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10130,390,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10130,400,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10130,410,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10130,420,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10130,430,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10130,460,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10130,490,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10210,290,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10210,310,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10210,330,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10210,340,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10210,350,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10210,360,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10210,370,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10210,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10210,400,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10210,410,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10210,420,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10261,290,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10261,320,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10261,340,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10270,290,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10270,300,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,10261,290,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,10261,300,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,10261,310,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,21722,540,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,21722,600,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,21722,640,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,21740,160,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,21740,420,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,21740,460,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,21740,470,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,21740,480,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,21740,490,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,21740,500,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,21740,510,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,21740,520,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,21740,530,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,21740,540,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,21740,550,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,21740,560,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,21740,580,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,21740,620,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,405,340,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,405,360,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,405,370,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,405,390,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,405,560,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10110,210,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10110,230,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10110,270,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10110,280,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10110,310,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10110,350,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10110,370,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10110,380,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10110,390,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10110,400,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10110,410,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10110,430,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10110,510,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10110,520,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,238,10110,540,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,10120,1210,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,10130,140,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,237,10130,230,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,221,10130,260,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,221,10130,270,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,221,10130,280,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,160,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,170,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,180,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,190,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,200,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,210,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,220,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,230,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,240,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,250,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,260,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,270,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,280,10,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,290,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,300,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,310,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,320,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,330,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,340,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,350,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,370,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,390,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10130,420,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10200,170,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10200,200,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10200,370,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,21720,680,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,21740,360,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,21740,370,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,21740,380,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,21740,390,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,21740,400,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,21740,410,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,21740,420,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,21740,430,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,21740,450,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,21740,460,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,21740,470,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,21740,480,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,21740,490,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,405,470,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,405,480,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,405,490,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,405,570,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,420,650,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,250,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,270,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,320,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,330,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,350,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,390,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,420,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,430,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,440,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,450,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,460,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,470,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,480,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,500,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,510,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,520,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,530,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,540,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,560,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,570,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,580,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,590,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,600,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,610,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,620,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,630,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,660,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,670,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,680,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,690,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,710,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,730,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10110,760,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10120,640,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10120,950,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,220,10120,1100,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,219,10200,210,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,219,20510,470,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,219,20510,520,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,219,20510,640,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,219,21720,490,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,219,21720,520,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,219,21720,560,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,203,10110,380,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,203,10110,390,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,203,10110,400,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,203,10110,410,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,203,10110,420,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,203,10110,440,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,203,10110,460,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,141,10120,410,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,141,10120,440,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,141,10120,490,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,141,10120,540,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,141,10120,560,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,141,10120,580,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,141,10120,600,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,141,10120,630,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,141,10120,640,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,141,10120,650,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,141,10120,680,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,141,10120,700,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,141,10120,720,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,141,10120,790,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,141,10120,800,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,141,10120,820,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,141,10120,840,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,141,10120,860,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,141,10120,900,1,3,NA,NA
